CO_MUNICIPIO,ANO,POPULACAO
2512077,2001,3454
2512101,2001,32137
2512200,2001,3439
2512309,2001,18374
2512408,2001,12031
2512507,2001,36454
2512606,2001,1265
2512705,2001,14876
2512721,2001,4893
2512747,2001,2835
2512754,2001,3970
2512762,2001,3822
2512788,2001,1344
2512804,2001,7891
2512903,2001,23107
2513000,2001,2837
2513109,2001,11966
2513158,2001,6830
2513208,2001,6347
2513307,2001,6171
2513356,2001,3464
2513406,2001,14123
2513505,2001,5681
2513604,2001,7860
2513653,2001,2578
2513703,2001,118207
2513802,2001,4694
2513851,2001,2738
2513901,2001,26734
2513927,2001,3632
2513943,2001,2227
2513968,2001,2438
2513984,2001,3489
2514008,2001,4724
2514107,2001,4490
2514206,2001,7118
2514305,2001,5787
2514404,2001,4992
2514453,2001,4919
2514503,2001,17915
2514552,2001,4933
2514602,2001,2841
2514651,2001,1535
2514701,2001,3902
2514800,2001,4057
2514909,2001,7958
2515005,2001,6103
2515104,2001,10169
2515203,2001,2907
2515302,2001,47311
2515401,2001,9241
2515500,2001,12256
2515609,2001,3382
2515708,2001,2887
2515807,2001,7307
2515906,2001,6276
2515930,2001,3545
2515971,2001,6781
2516003,2001,31078
2516102,2001,12170
2516151,2001,2622
2516201,2001,62879
2516300,2001,14948
2516409,2001,9264
2516508,2001,13205
2516607,2001,13493
2516706,2001,11852
2516755,2001,2490
2516805,2001,9132
2516904,2001,13603
2517001,2001,9058
2517100,2001,2037
2517209,2001,4676
2517407,2001,1855
2600054,2001,90571
2600104,2001,33321
2600203,2001,15216
2600302,2001,20278
2600401,2001,29057
2600500,2001,36082
2600609,2001,12701
2600708,2001,37155
2600807,2001,21961
2600906,2001,21481
2601003,2001,9094
2601052,2001,15564
2601102,2001,71817
2601201,2001,62315
2601300,2001,10910
2601409,2001,38977
2601508,2001,10441
2601607,2001,19877
2601706,2001,69637
2601805,2001,11315
2601904,2001,58035
2602001,2001,32106
2602100,2001,42111
2602209,2001,36998
2602308,2001,38088
2602407,2001,8939
2602506,2001,7262
2602605,2001,38665
2602704,2001,11961
2602803,2001,44896
2602902,2001,156004
2603009,2001,27073
2603108,2001,17195
2603207,2001,24523
2603306,2001,11993
2603405,2001,7101
2603454,2001,132215
2603504,2001,15270
2603603,2001,7872
2603702,2001,24961
2603801,2001,19540
2603900,2001,17569
2603926,2001,10319
2604007,2001,64848
2604106,2001,258176
2604155,2001,13428
2604205,2001,31180
2604304,2001,9615
2604403,2001,11131
2604502,2001,18760
2604601,2001,22162
2604700,2001,17147
2604809,2001,13047
2604908,2001,28442
2605004,2001,22416
2605103,2001,30060
2605152,2001,14599
2605202,2001,57377
2605301,2001,32474
2605400,2001,18891
2605459,2001,2096
2605509,2001,10714
2605608,2001,20684
2605707,2001,25162
2605806,2001,12846
2605905,2001,24558
2606002,2001,119336
2606101,2001,27632
2606200,2001,71940
2606309,2001,6123
2606408,2001,67906
2606507,2001,17580
2606606,2001,23857
2606705,2001,7420
2606804,2001,83424
2606903,2001,11514
2607000,2001,13513
2607109,2001,4583
2607208,2001,60925
2607307,2001,23483
2607406,2001,3734
2607505,2001,26738
2607604,2001,16376
2607653,2001,35054
2607703,2001,14654
2607752,2001,20590
2607802,2001,15063
2607901,2001,592297
2607950,2001,11801
2608008,2001,14663
2608057,2001,13386
2608107,2001,26920
2608206,2001,15948
2608255,2001,9894
2608305,2001,12396
2608404,2001,13844
2608453,2001,13327
2608503,2001,20325
2608602,2001,10926
2608701,2001,16013
2608750,2001,19656
2608800,2001,32498
2608909,2001,56478
2609006,2001,22673
2609105,2001,9926
2609154,2001,13065
2609204,2001,14281
2609303,2001,13156
2609402,2001,50401
2609501,2001,29547
2609600,2001,372014
2609709,2001,22675
2609808,2001,10834
2609907,2001,57078
2610004,2001,55467
2610103,2001,9665
2610202,2001,25703
2610301,2001,10217
2610400,2001,19350
2610509,2001,29131
2610608,2001,45733
2610707,2001,268282
2610806,2001,20320
2610905,2001,57600
2611002,2001,27937
2611101,2001,225199
2611200,2001,11373
2611309,2001,23600
2611408,2001,11546
2611507,2001,22341
2611533,2001,6781
2611606,2001,1437190
2611705,2001,18168
2611804,2001,41421
2611903,2001,20976
2612000,2001,13434
2612109,2001,7284
2612208,2001,52087
2612307,2001,15027
2612406,2001,15986
2612455,2001,11390
2612471,2001,10724
2612505,2001,61557
2612554,2001,12366
2612604,2001,37905
2612703,2001,11782
2612802,2001,10288
2612901,2001,10550
2613008,2001,45724
2613107,2001,33874
2613206,2001,19846
2613305,2001,20219
2613404,2001,14250
2613503,2001,31720
2613602,2001,29537
2613701,2001,90894
2613800,2001,16230
2613909,2001,70702
2614006,2001,17695
2614105,2001,31659
2614204,2001,32879
2614303,2001,11066
2614402,2001,5502
2614501,2001,50756
2614600,2001,24191
2614709,2001,13086
2614808,2001,17065
2614857,2001,17341
2615003,2001,20043
2615102,2001,6237
2615201,2001,7622
2615300,2001,56851
2615409,2001,22640
2615508,2001,12434
2615607,2001,22298
2615706,2001,15072
2615805,2001,20980
2615904,2001,7845
2616001,2001,13632
2616100,2001,8935
2616183,2001,8535
2616209,2001,15039
2616308,2001,28833
2616407,2001,118894
2616506,2001,13955
2700102,2001,18696
2700201,2001,18023
2700300,2001,188988
2700409,2001,40725
2700508,2001,11745
2700607,2001,6544
2700706,2001,15011
2700805,2001,5918
2700904,2001,6792
2701001,2001,24461
2701100,2001,11700
2701209,2001,9325
2701308,2001,19026
2701357,2001,5860
2701407,2001,41560
2701506,2001,9013
2701605,2001,17174
2701704,2001,18623
2701803,2001,6687
2701902,2001,7702
2702009,2001,12259
2702108,2001,17586
2702207,2001,5163
2702306,2001,44238
2702355,2001,21151
2702405,2001,43220
2702504,2001,11197
2702553,2001,16428
2702603,2001,21543
2702702,2001,3892
2702801,2001,11993
2702900,2001,29820
2703007,2001,15068
2703106,2001,25525
2703205,2001,21613
2703304,2001,17830
2703403,2001,5841
2703502,2001,7286
2703601,2001,6840
2703700,2001,5963
2703759,2001,12854
2703809,2001,21131
2703908,2001,4443
2704005,2001,24025
2704104,2001,20478
2704203,2001,24850
2704302,2001,817444
2704401,2001,17685
2704500,2001,22491
2704609,2001,13964
2704708,2001,37172
2704807,2001,15164
2704906,2001,4087
2705002,2001,24798
2705101,2001,24350
2705200,2001,12168
2705309,2001,5147
2705408,2001,7374
2705507,2001,24159
2705606,2001,9854
2705705,2001,19867
2705804,2001,7136
2705903,2001,4901
2706000,2001,10399
2706109,2001,10167
2706208,2001,4628
2706307,2001,68270
2706406,2001,24661
2706422,2001,9371
2706448,2001,8193
2706505,2001,13687
2706604,2001,7531
2706703,2001,57550
2706802,2001,16743
2706901,2001,31391
2707008,2001,2830
2707107,2001,20704
2707206,2001,13437
2707305,2001,24049
2707404,2001,10297
2707503,2001,18448
2707602,2001,11954
2707701,2001,63450
2707800,2001,6925
2707909,2001,6452
2708006,2001,42051
2708105,2001,11470
2708204,2001,6580
2708303,2001,20942
2708402,2001,27553
2708501,2001,29281
2708600,2001,42993
2708709,2001,5972
2708808,2001,29651
2708907,2001,12970
2708956,2001,12291
2709004,2001,6481
2709103,2001,17071
2709152,2001,37741
2709202,2001,23529
2709301,2001,58753
2709400,2001,26592
2800100,2001,2217
2800209,2001,18598
2800308,2001,468297
2800407,2001,9656
2800506,2001,15263
2800605,2001,18435
2800670,2001,24337
2800704,2001,7150
2801009,2001,15355
2801108,2001,3979
2801207,2001,18520
2801306,2001,26617
2801405,2001,17958
2801504,2001,9652
2801603,2001,5409
2801702,2001,15613
2801900,2001,3685
2802007,2001,3341
2802106,2001,59502
2802205,2001,5142
2802304,2001,12290
2802403,2001,11474
2802502,2001,2433
2802601,2001,5558
2802700,2001,8417
2802809,2001,13037
2802908,2001,78272
2803005,2001,35643
2803104,2001,5205
2803203,2001,26014
2803302,2001,14726
2803401,2001,13340
2803500,2001,84579
2803609,2001,24114
2803708,2001,5906
2803807,2001,3289
2803906,2001,11644
2804003,2001,15491
2804102,2001,10952
2804201,2001,11822
2804300,2001,7151
2804409,2001,18954
2804458,2001,8235
2804508,2001,27338
2804607,2001,22456
2804706,2001,6192
2804805,2001,138662
2804904,2001,11539
2805000,2001,2685
2805109,2001,8004
2805208,2001,5344
2805307,2001,7555
2805406,2001,26728
2805505,2001,20234
2805604,2001,25900
2805703,2001,27660
2805802,2001,19449
2805901,2001,8434
2806008,2001,15596
2806107,2001,7268
2806206,2001,19252
2806305,2001,14317
2806404,2001,6170
2806503,2001,3595
2806602,2001,10686
2806701,2001,66654
2806800,2001,9456
2806909,2001,2569
2807006,2001,3479
2807105,2001,37360
2807204,2001,6984
2807303,2001,2689
2807402,2001,43822
2807501,2001,12296
2807600,2001,19656
2900108,2001,9114
2900207,2001,13894
2900306,2001,14438
2900355,2001,14471
2900405,2001,14793
2900504,2001,12315
2900603,2001,5149
2900702,2001,131179
2900801,2001,21470
2900900,2001,7504
2901007,2001,31082
2901106,2001,24309
2901155,2001,15943
2901205,2001,40621
2901304,2001,13769
2901353,2001,15557
2901403,2001,14528
2901502,2001,8954
2901601,2001,13677
2901700,2001,11657
2901809,2001,9108
2901908,2001,16867
2901957,2001,7350
2902005,2001,15474
2902054,2001,11261
2902104,2001,47836
2902203,2001,9449
2902252,2001,10896
2902302,2001,8445
2902401,2001,17130
2902500,2001,11957
2902609,2001,20275
2902658,2001,11113
2902708,2001,44083
2902807,2001,25257
2902906,2001,42770
2903003,2001,13501
2903102,2001,7871
2903201,2001,116874
2903235,2001,12103
2903276,2001,12303
2903300,2001,8357
2903409,2001,19711
2903508,2001,18056
2903607,2001,14628
2903706,2001,21463
2903805,2001,18566
2903904,2001,55028
2903953,2001,10554
2904001,2001,12310
2904050,2001,13128
2904100,2001,22390
2904209,2001,12140
2904308,2001,15604
2904407,2001,8457
2904506,2001,12846
2904605,2001,62181
2904704,2001,18919
2904753,2001,18416
2904803,2001,16222
2904852,2001,15672
2904902,2001,30574
2905008,2001,20643
2905107,2001,12003
2905156,2001,13489
2905206,2001,45838
2905305,2001,15980
2905404,2001,10926
2905503,2001,10857
2905602,2001,30308
2905701,2001,166985
2905800,2001,33713
2905909,2001,27884
2906006,2001,61881
2906105,2001,9766
2906204,2001,21677
2906303,2001,35395
2906402,2001,10049
2906501,2001,77829
2906600,2001,12063
2906709,2001,29024
2906808,2001,32107
2906824,2001,13758
2906857,2001,11233
2906873,2001,24361
2906899,2001,17250
2906907,2001,20246
2907004,2001,8234
2907103,2001,27327
2907202,2001,56689
2907301,2001,25111
2907400,2001,3064
2907509,2001,47127
2907558,2001,8941
2907608,2001,16616
2907707,2001,10241
2907806,2001,31387
2907905,2001,14520
2908002,2001,28057
2908101,2001,17840
2908200,2001,17701
2908309,2001,18905
2908408,2001,56757
2908507,2001,26585
2908606,2001,20934
2908705,2001,18066
2908804,2001,4208
2908903,2001,24042
2909000,2001,7793
2909109,2001,15258
2909208,2001,20059
2909307,2001,30896
2909406,2001,13406
2909505,2001,5016
2909604,2001,19259
2909703,2001,12607
2909802,2001,53939
2909901,2001,29953
2910008,2001,15439
2910057,2001,47037
2910107,2001,10513
2910206,2001,3728
2910305,2001,7850
2910404,2001,34293
2910503,2001,38717
2910602,2001,27714
2910701,2001,54106
2910727,2001,86115
2910750,2001,18370
2910776,2001,6245
2910800,2001,490307
2910859,2001,17133
2910909,2001,5124
2911006,2001,11326
2911105,2001,18629
2911204,2001,27244
2911253,2001,4513
2911303,2001,10054
2911402,2001,14778
2911501,2001,10637
2911600,2001,17078
2911659,2001,13429
2911709,2001,72479
2911808,2001,24173
2911857,2001,13322
2911907,2001,28732
2912004,2001,12942
2912103,2001,28647
2912202,2001,15154
2912301,2001,15052
2912400,2001,15135
2912509,2001,13437
2912608,2001,4336
2912707,2001,21584
2912806,2001,6945
2912905,2001,24974
2913002,2001,14101
2913101,2001,17964
2913200,2001,24241
2913309,2001,5228
2913408,2001,14629
2913457,2001,15217
2913507,2001,25370
2913606,2001,221654
2913705,2001,30027
2913804,2001,18615
2913903,2001,43389
2914000,2001,61596
2914109,2001,8598
2914208,2001,6363
2914307,2001,17501
2914406,2001,18491
2914505,2001,25329
2914604,2001,58152
2914653,2001,26221
2914703,2001,59503
2914802,2001,197829
2914901,2001,18065
2915007,2001,13738
2915106,2001,14637
2915205,2001,16856
2915304,2001,7693
2915353,2001,10889
2915403,2001,8429
2915502,2001,22213
2915601,2001,63999
2915700,2001,8262
2915809,2001,31700
2915908,2001,6459
2916005,2001,21029
2916104,2001,19420
2916203,2001,14525
2916302,2001,11100
2916401,2001,58331
2916500,2001,27615
2916609,2001,10361
2916708,2001,7937
2916807,2001,15690
2916856,2001,13010
2916906,2001,13714
2917003,2001,35691
2917102,2001,19653
2917201,2001,17392
2917300,2001,24530
2917334,2001,10441
2917359,2001,10067
2917409,2001,13464
2917508,2001,76418
2917607,2001,47476
2917706,2001,26935
2917805,2001,13359
2917904,2001,10253
2918001,2001,147403
2918100,2001,34469
2918209,2001,13841
2918308,2001,21010
2918357,2001,18934
2918407,2001,179667
2918456,2001,11906
2918506,2001,15437
2918555,2001,7421
2918605,2001,10028
2918704,2001,3978
2918753,2001,12978
2918803,2001,19738
2918902,2001,3353
2919009,2001,4122
2919058,2001,8290
2919108,2001,9432
2919157,2001,25153
2919207,2001,118678
2919306,2001,9055
2919405,2001,12108
2919504,2001,38433
2919553,2001,19212
2919603,2001,11571
2919702,2001,14646
2919801,2001,42467
2919900,2001,8790
2919926,2001,12499
2919959,2001,14060
2920007,2001,6791
2920106,2001,19992
2920205,2001,15656
2920304,2001,8565
2920403,2001,16667
2920452,2001,11135
2920502,2001,32159
2920601,2001,40508
2920700,2001,18450
2920809,2001,10416
2920908,2001,15691
2921005,2001,32800
2921054,2001,10375
2921104,2001,20980
2921203,2001,28682
2921302,2001,12447
2921401,2001,14206
2921450,2001,14380
2921500,2001,54655
2921609,2001,8738
2921708,2001,34808
2921807,2001,12556
2921906,2001,14085
2922003,2001,29291
2922052,2001,15286
2922102,2001,20087
2922201,2001,7022
2922250,2001,9151
2922300,2001,31404
2922409,2001,20458
2922508,2001,26428
2922607,2001,11070
2922656,2001,12102
2922706,2001,15558
2922730,2001,7155
2922755,2001,6732
2922805,2001,6682
2922854,2001,8377
2922904,2001,24329
2923001,2001,32857
2923035,2001,8262
2923050,2001,13941
2923100,2001,24176
2923209,2001,21748
2923308,2001,7579
2923357,2001,15737
2923407,2001,20048
2923506,2001,6997
2923605,2001,18876
2923704,2001,28107
2923803,2001,26658
2923902,2001,12664
2924009,2001,97632
2924058,2001,13087
2924108,2001,6757
2924207,2001,17268
2924306,2001,19063
2924405,2001,30497
2924504,2001,15342
2924603,2001,20416
2924652,2001,11259
2924678,2001,10028
2924702,2001,16814
2924801,2001,18372
2924900,2001,7669
2925006,2001,21420
2925105,2001,44928
2925204,2001,26617
2925253,2001,17141
2925303,2001,103155
2925402,2001,15060
2925501,2001,26810
2925600,2001,13775
2925709,2001,17375
2925758,2001,19468
2925808,2001,24778
2925907,2001,26665
2925931,2001,8912
2925956,2001,22575
2926004,2001,36473
2926103,2001,10880
2926202,2001,22173
2926301,2001,30865
2926400,2001,28701
2926509,2001,13885
2926608,2001,46714
2926657,2001,15412
2926707,2001,13914
2926806,2001,14784
2926905,2001,12043
2927002,2001,33906
2927101,2001,6475
2927200,2001,28837
2927309,2001,10554
2927408,2001,2485702
2927507,2001,18057
2927606,2001,17532
2927705,2001,26010
2927804,2001,7041
2927903,2001,11139
2928000,2001,30967
2928059,2001,15378
2928109,2001,41228
2928208,2001,24072
2928307,2001,8551
2928406,2001,24063
2928505,2001,8668
2928604,2001,58914
2928703,2001,78937
2928802,2001,41623
2928901,2001,19010
2928950,2001,8306
2929008,2001,13893
2929057,2001,11748
2929107,2001,20234
2929206,2001,26941
2929255,2001,18444
2929305,2001,27308
2929354,2001,5886
2929370,2001,8635
2929404,2001,10086
2929503,2001,40297
2929602,2001,16603
2929701,2001,17587
2929750,2001,10457
2929800,2001,11498
2929909,2001,39615
2930006,2001,9300
2930105,2001,65743
2930154,2001,32524
2930204,2001,32774
2930303,2001,18073
2930402,2001,17707
2930501,2001,71715
2930600,2001,12707
2930709,2001,96601
2930758,2001,12127
2930766,2001,17636
2930774,2001,21225
2930808,2001,14345
2930907,2001,12779
2931004,2001,20251
2931053,2001,15275
2931103,2001,7107
2931202,2001,16501
2931301,2001,17566
2931350,2001,109908
2931400,2001,8787
2931509,2001,20295
2931608,2001,12563
2931707,2001,12939
2931806,2001,21122
2931905,2001,51432
2932002,2001,26180
2932101,2001,20549
2932200,2001,24205
2932309,2001,21267
2932408,2001,13646
2932457,2001,14456
2932507,2001,32187
2932606,2001,16082
2932705,2001,19015
2932804,2001,16945
2932903,2001,78745
2933000,2001,19288
2933059,2001,13649
2933109,2001,7256
2933158,2001,13782
2933174,2001,8669
2933208,2001,30647
2933257,2001,7267
2933307,2001,267189
2933406,2001,9095
2933455,2001,13675
2933505,2001,25044
2933604,2001,45110
3100104,2001,6441
3100203,2001,22531
3100302,2001,13344
3100401,2001,3915
3100500,2001,11413
3100609,2001,17958
3100708,2001,2231
3100807,2001,3614
3100906,2001,17921
3101003,2001,12060
3101102,2001,24934
3101201,2001,6440
3101300,2001,2805
3101409,2001,2885
3101508,2001,33925
3101607,2001,68655
3101631,2001,5135
3101706,2001,35560
3101805,2001,6995
3101904,2001,17310
3102001,2001,13141
3102050,2001,4798
3102100,2001,13818
3102209,2001,5114
3102308,2001,15570
3102407,2001,3465
3102506,2001,5383
3102605,2001,33450
3102704,2001,8489
3102803,2001,12286
3102852,2001,7801
3102902,2001,10973
3103009,2001,10079
3103108,2001,1736
3103207,2001,2168
3103306,2001,2045
3103405,2001,35637
3103504,2001,103243
3103603,2001,2939
3103702,2001,7916
3103751,2001,5422
3103801,2001,2696
3103900,2001,6301
3104007,2001,79945
3104106,2001,8133
3104205,2001,33324
3104304,2001,12400
